Id Estado;Estado;Material;Tipo material;Texto breve de material;Centro área pl.nec.;Almacén;Ubicación;Caract.planif.nec.;Punto de pedido;Cálculo de tamaño de lote;Stock alm.máx.;Libre utilización;Libre Utilización Área;Stock de seguridad;Stock en Curso;Cantidad Pendiente en SolPed;Grupo de compras;Denominación GrpComp;Valor total;Nombre Fabricante;Numero Pieza de Fabricante;Rubro;SubRubro;Embalar;Peso bruto;Peso neto;Unidad de peso;Volumen;Plazo entrega prev.;Valor libre utilización;Moneda valor libre utilización;Menor a PP;Stock nulo;Mayor a PP;Mayor a Stock Maximo;Menor a PP area;Stock nulo area;Mayor a PP area;Mayor a Stock Maximo area
3;03-MAYOR A PUNTO DE PEDIDO;1000007;ZSTO;ELEMENTO FILTRO DE CABINA;MR01;0223;;V1;1;HB;3;2;0;0;0;0;F05;FILTRO AIRE CABINA;215222,3;JOHN DEERE // JOHN DEERE;AT315957 // AT528017;FILTROS;TOPADOR JD 850;8-VARIOS;0,133;0;KG;402,6;15;215222,3;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001673;ZSTO;ALAMBRE 1.42MM NEGRO RECOCIDO P ATAR XKG;MR01;0223;;V1;30;HB;68;25;0;0;0;0;C08;ACERO;81787,25;;MÚLT. 45/50 KG;ACEROS;ALAMBRES;1-ALAMBRE;1;0;KG;747,477;20;81787,2;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001681;ZSTO;FICHA T.STECK MACHO 380V 32A T N XUN;MR01;0223;;V1;4;HB;8;4;0;0;0;0;C11;ELECTRICIDAD;26049,32;;;ELECTRICIDAD;FICHAS;8-VARIOS;0,22;0;KG;423,9;15;26049,3;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001682;ZSTO;MAMELUCODE CLAMINADOL XL60GRBLANCO;MR01;0223;;V1;4;HB;9;7;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;60255,02;;FABRICANTE:DUPONT | MODELO:TYVEK 500;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,195;0;KG;2232;21;60254,99;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1001690;ZSTO;ANTEOJO INCOLORO;MR01;0223;;V1;5;HB;11;17;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;13693,67;LIBUS;MIGHC;SEGURIDAD;ACCESORIO SEGURIDAD;9-FRAGIL;0,028;0;KG;525;15;13693,59;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1001691;ZSTO;ANTEOJO GRIS;MR01;0223;;V1;10;HB;23;33;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;103822,29;LIBUS;MIGHC;SEGURIDAD;ACCESORIO SEGURIDAD;9-FRAGIL;0,028;0;KG;506,25;21;103822,38;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001697;ZSTO;GUANTE VAQUETA MEDIO PASEO T.10;MR01;0223;;V1;8;HB;18;17;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;36295,68;;MÚLT. 12U;SEGURIDAD;GUANTE;8-VARIOS;0,122;0;KG;650;21;36295,62;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1001698;ZSTO;GUANTE ALGODON MOTEADO;MR01;0223;;V1;8;HB;18;22;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;11809,82;;MÚLT. 12U;SEGURIDAD;GUANTE;8-VARIOS;0,062;0;KG;308;21;11809,77;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1001701;ZSTO;GUANTE NITRILO AZUL PUÑO ELASTIZADO;MR01;0223;;V1;8;HB;18;20;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;75313,6;;;SEGURIDAD;GUANTE;8-VARIOS;0,113;0;KG;156,25;21;75313,59;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1001706;ZSTO;GUANTE LATEX USO MEDICINAL CAJA X 100 UN;MR01;0223;;V1;1;HB;2;4;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;21671,08;;;SEGURIDAD;GUANTE;8-VARIOS;0,625;0;KG;1320;21;21671,08;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1001708;ZSTO;GUANTE POLIAMIDA LAMINADO PALMAPU-TALLE9;MR01;0223;;V1;16;HB;36;44;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;28119,52;;MÚLT. 12U;SEGURIDAD;GUANTE;8-VARIOS;0,028;0;KG;500;21;28119,52;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001744;ZSTO;BOTA GOMA P.ACERO N 40;MR01;0223;;V1;2;HB;3;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;37831,08;;;SEGURIDAD;CALZADO;8-VARIOS;2,065;0;KG;20328;20;37831,07;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001745;ZSTO;BOTA GOMA P.ACERO N 41;MR01;0223;;V1;2;HB;3;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;45541,48;;;SEGURIDAD;CALZADO;8-VARIOS;2,235;0;KG;20328;20;45541,49;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001746;ZSTO;BOTA GOMA P.ACERO N 42;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;68944,62;;;SEGURIDAD;CALZADO;8-VARIOS;2,259;0;KG;18792;20;68944,63;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001747;ZSTO;BOTA GOMA P.ACERO N 43;MR01;0223;;V1;2;HB;3;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;19285,51;;;SEGURIDAD;CALZADO;8-VARIOS;2,348;0;KG;19488;20;19285,51;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001748;ZSTO;BOTA GOMA P.ACERO N 44;MR01;0223;;V1;2;HB;3;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;20868,76;;;SEGURIDAD;CALZADO;8-VARIOS;2,4;0;KG;19488;20;20868,76;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001755;ZSTO;BOTIN MARRON/NEGRO FLOR P.ACERO N 39;MR01;0223;;V1;1;HB;2;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;34066,05;CONWORK // BORIS // CALZADOS A // // // // VORAN;53BAF // 3305 T39 // ESCORPIO PRUS 1050 T39 // RINGO MOD BOLT TALLE 39 // RINGO-MOD PUNCH TALLE 39 // SKIWAY MOD. 3243 T39 // CRONOS N T39;SEGURIDAD;CALZADO;8-VARIOS;1,3;0;KG;12521,25;21;34066,05;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001756;ZSTO;BOTIN MARRON/NEGRO FLOR P.ACERO N 40;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;105931,26;CONWORK // BORIS // CALZADOS A // // // // VORAN;53BAF // 3305 T40 // ESCORPIO PRUS 1050 T40 // RINGO MOD BOLT TALLE 40 // RINGO-MOD PUNCH TALLE 40 // SKIWAY MOD. 3243 T40 // CRONOS N T40;SEGURIDAD;CALZADO;8-VARIOS;1,25;0;KG;11934;21;105931,27;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001757;ZSTO;BOTIN MARRON/NEGRO FLOR P.ACERO N 41;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;106374,39;CONWORK // BORIS // CALZADOS A // // // // VORAN;53BAF // 3305 T41 // ESCORPIO PRUS 1050 T41 // RINGO MOD BOLT TALLE 41 // RINGO-MOD PUNCH TALLE 41 // SKIWAY MOD. 3243 T41 // CRONOS N T41;SEGURIDAD;CALZADO;8-VARIOS;1,296;0;KG;11934;21;106374,38;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001758;ZSTO;BOTIN MARRON/NEGRO FLOR P.ACERO N 42;MR01;0223;;V1;1;HB;2;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;34203,57;CONWORK // BORIS // CALZADOS A // // // // VORAN;53BAF // 3305 T42 // ESCORPIO PRUS 1050 T42 // RINGO MOD BOLT TALLE 42 // RINGO-MOD PUNCH TALLE 42 // SKIWAY MOD. 3243 T42 // CRONOS N T42;SEGURIDAD;CALZADO;8-VARIOS;1,392;0;KG;12163,5;21;34203,57;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1001759;ZSTO;BOTIN MARRON/NEGRO FLOR P.ACERO N 43;MR01;0223;;V1;2;HB;3;4;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;135082,8;CONWORK // BORIS // CALZADOS A // // // // VORAN;53BAF // 3305 T43 // ESCORPIO PRUS 1050 T43 // RINGO MOD BOLT TALLE 43 // RINGO-MOD PUNCH TALLE 43 // SKIWAY MOD. 3243 T43 // CRONOS N T43;SEGURIDAD;CALZADO;8-VARIOS;1,539;0;KG;13329,36;21;135082,79;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001760;ZSTO;BOTINMARRON/NEGRO FLOR P.ACERO N 44;MR01;0223;;V1;2;HB;3;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;58619,84;CONWORK // BORIS // CALZADOS A // // // VORAN;53BAF // 3305 T44 // ESCORPIO PRUS 1050 T44 // RINGO MOD BOLT TALLE 44 // RINGO-MOD PUNCH TALLE 44 // CRONOS N T44;SEGURIDAD;CALZADO;8-VARIOS;1,365;0;KG;11934;21;58619,85;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001761;ZSTO;BOTIN MARRON/NEGRO FLOR P.ACERO N 45;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;84420,87;CONWORK // BORIS // CALZADOS A // // // // VORAN;53BAF // 3305 T45 // ESCORPIO PRUS 1050 T45 // RINGO MOD BOLT TALLE 45 // RINGO-MOD PUNCH TALLE 45 // SKIWAY MOD. 3243 T45 // CRONOS N T45;SEGURIDAD;CALZADO;8-VARIOS;1,455;0;KG;12163,5;21;84420,88;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001767;ZSTO;ZAPATILLA P.ACERO N 43;MR01;0223;;V1;1;HB;2;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;120226,2;FUNCIONAL // VORAN // CONWORK;LANDERBROWN // ENERGY N43 // 655ZA N43;SEGURIDAD;CALZADO;8-VARIOS;1,53;0;KG;12163,5;21;120226,19;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001783;ZSTO;ACEITE HIDRAULICO X 205L;MR01;0223;;V1;1;HB;2;2;0;0;0;0;L01;ACEITES;304344,56;YPF S.A. // YPF S.A.;ATF // 125492;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;304344,57;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001784;ZSTO;ACEITE  HY GARD X 209L;MR01;0223;;V1;1;HB;2;1,855;0;0;0;0;L01;ACEITES;1701035,45;JOHN DEERE;HY GARD;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;1701035,44;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001786;ZSTO;ACEITE ISO 46 HIDRAULICO  X 205L;MR01;0223;;V1;1;HB;2;1,202;0;0;0;0;L01;ACEITES;636395,69;YPF S.A. // YPF S.A.;BP46 // 135392;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;636395,68;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001790;ZSTO;ACEITE 15W40  X 205L;MR01;0223;;V1;1;HB;2;1,355;0;0;0;0;L01;ACEITES;874067,29;YPF S.A. // YPF S.A. // SHELL PLC. // EXXON MOBI // CATERPILLA // VOLVO MAQU;EXTRAVIDA XV300 // 189292 // R4 15W40 APICI4 ACEAE5E7 // DELVAC MX 15W40 APICI4 // DEO 15W40 // VDS3;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;232385,12;15;874067,29;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001791;ZSTO;ACEITE SAE 30 X 205L;MR01;0223;;V1;1;HB;2;0,471;0;0;0;0;L01;ACEITES;340422,94;YPF S.A. // YPF S.A. // YPF S.A.;151692 // FT SUPER 30 TR;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;340422,94;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001794;ZSTO;ACEITE HIPOIDAL X 205L;MR01;0223;;V1;1;HB;2;1,5;0;0;0;0;L01;ACEITES;568220,82;YPF S.A. // YPF S.A.;80W90 // 123092;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;232385,12;15;568220,81;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001795;ZSTO;ACEITE 85W140 X 205L;MR01;0223;;V1;1;HB;2;1,2;0;0;0;0;L01;ACEITES;390246;YPF S.A. // YPF S.A.;85W140 // 123192;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;390246;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001796;ZSTO;ACEITE MOTOR 2T X 1 LT;MR01;0223;;V1;1;HB;2;1;0;0;0;0;L01;ACEITES;9429,38;;;LUBRICANTES;ACEITES;6-PESADO Y FRAGIL;0,91;0;KG;1398,87;15;9429,38;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001801;ZSTO;ACEITE 80W X 205L;MR01;0223;;V1;1;HB;2;1,425;0;0;0;0;L01;ACEITES;239404,22;M-LUBE;GXA;LUBRICANTES;ACEITES;2-TACHO;195;0;KG;224462,9;15;239404,21;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001804;ZSTO;GRASA LITIO LIMIT MO-2 (NEGRA) X 180 KG;MR01;0223;;V1;1;HB;2;0,5;0;0;0;0;L03;GRASAS;679616,85;YPF S.A. // // YPF S.A.;LIMIT MO-2 // GADUS S2 V220 // 628793;LUBRICANTES;GRASA;2-TACHO;180;0;KG;299396;15;679616,85;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001805;ZSTO;GRASA PARA RODAMIENTO X1KG;MR01;0223;;V1;1;HB;2;1;0;0;0;0;L03;GRASAS;14965,52;SKF // SHELL PLC. //;LGWA2MA // GADAUS S2 V220 2 // MOBILGREASE MP;LUBRICANTES;GRASA;6-PESADO Y FRAGIL;1,1;0;KG;1692,46;15;14965,52;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001812;ZSTO;REFRIGERANTE ANTICONG. X20 LT;MR01;0223;;V1;1;HB;2;2;0;0;0;0;L02;FLUIDOS;167695,88;YPF S.A. // YPF S.A.;KRIOX 3 INORGANICO // 185280;LUBRICANTES;ADITIVOS;6-PESADO Y FRAGIL;23,75;0;KG;37246,7;15;167695,88;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001815;ZSTO;AGUA DESMINERALIZADA X 20L;MR01;0223;;V1;2;HB;3;3;0;0;0;0;L02;FLUIDOS;32269,53;;;LUBRICANTES;ADITIVOS;6-PESADO Y FRAGIL;20,031;0;KG;24700;15;32269,52;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001821;ZSTO;ACEITE 75W 90  X 20 LT;MR01;0223;;V1;1;HB;2;1,5;0;0;0;0;L01;ACEITES;516302,01;YPF S.A.;75W 90 ;LUBRICANTES;ACEITES;6-PESADO Y FRAGIL;20;0;KG;27727,77;15;516302,01;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001823;ZSTO;ACEITE F50 5W40 X 20 L;MR01;0223;;V1;1;HB;2;1;0;0;0;0;L01;ACEITES;207839,21;ELAION // YPF S.A. // ELAION;F50 5W40 // 151792 // FS540;LUBRICANTES;AMAROK-HILUX;6-PESADO Y FRAGIL;18;0;KG;27727,77;15;207839,21;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001841;ZSTO;CAMARA 12.00 R20;MR01;0223;;V1;4;HB;9;6;0;0;0;0;C52;CAMARAS;232082,28;;MARCA DONGAH // MARCA PIRELLI;CUBIERTAS;CUBIERTAS;7-PESADO;3,053;0;KG;6200;15;232082,3;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001842;ZSTO;PROTECTOR P CAMARA 12.00;MR01;0223;;V1;4;HB;8;2;0;0;0;0;C52;CAMARAS;23959,62;;;CUBIERTAS;CUBIERTAS;7-PESADO;1,94;0;KG;912;25;23959,61;;1;;;;;1;;
4;04-MAYOR A STOCK MAXIMO;1001871;ZSTO;RESMA DE HOJA A4 70GR. X UN;MR01;0223;;V1;15;HB;33;49;0;0;0;0;C17;INSUMOS A;206453,66;;;LIBRERIA;PAPEL;7-PESADO;2,27;0;KG;3150;15;206453,59;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1001894;ZSTO;ALCOHOL EN GEL X LITRO;MR01;0223;;V1;4;HB;8;12;0;0;0;0;C17;INSUMOS A;4920,6;;;LIMPIEZA;ALCOHOL EN GEL;6-PESADO Y FRAGIL;4,65;0;KG;7056;15;4920,58;;;;;1;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001895;ZSTO;ALCOHOL LIQUIDO X LITRO;MR01;0223;;V1;4;HB;9;1;0;0;0;0;C17;INSUMOS A;2136,25;;;LIMPIEZA;ALCOHOL LIQUIDO;6-PESADO Y FRAGIL;0,86;0;KG;1459,315;15;2136,25;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001898;ZSTO;BOBINA DE PAPEL 25 X 400MTS X UN;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C17;INSUMOS A;26153,64;ELEGANTE // ELITE;1003 (MÚLT. 2U) // 6264;LIMPIEZA;INSUMOS;8-VARIOS;3,25;0;KG;15844,44;15;26153,65;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1001906;ZSTO;RAID AZUL;MR01;0223;;V1;8;HB;18;35;0;0;0;0;C17;INSUMOS A;163896,25;;;LIMPIEZA;INSUMOS;8-VARIOS;0,315;0;KG;649,98;21;163896,17;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1001927;ZSTO;DISCO CORTE 178X1.6X22 SECUR EXTRA  x UN;MR01;0223;;V1;17;HB;38;49;0;0;0;0;C27;FERRETERIA MR01;157185,63;TYROLIT;178X16X222;FERRETERIA;ABRASIVOS/DISCOS;6-PESADO Y FRAGIL;0,095;0;KG;50,868;15;157185,79;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1001933;ZSTO;DISCO 114x1,6x222 REFORZADO x UN;MR01;0223;;V1;7;HB;15;23;0;0;0;0;C27;FERRETERIA MR01;45986,2;TYROLIT;114X16X222;FERRETERIA;ABRASIVOS/DISCOS;6-PESADO Y FRAGIL;0,043;0;KG;20,763;15;45986,18;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001949;ZSTO;CANDADO 30MM XUN;MR01;0223;;V1;2;HB;5;3;0;0;0;0;C27;FERRETERIA MR01;11778,54;;;FERRETERIA;ACCESORIOS;8-VARIOS;0,103;0;KG;174;15;11778,53;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001950;ZSTO;CANDADO 38-40MM XUN;MR01;0223;;V1;2;HB;5;2;0;0;0;0;C27;FERRETERIA MR01;9600,92;;;FERRETERIA;ACCESORIOS;8-VARIOS;0,148;0;KG;465;15;9600,93;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001951;ZSTO;CANDADO 50MM XUN;MR01;0223;;V1;2;HB;5;2;0;0;0;0;C27;FERRETERIA MR01;11587,14;;;FERRETERIA;ACCESORIOS;8-VARIOS;0,259;0;KG;100;15;11587,15;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001952;ZSTO;TRAPO LIMPIO (BOLSAX10KG) XUN;MR01;0223;;V1;2;HB;3;2;0;0;0;0;C27;FERRETERIA MR01;35098,36;;MÚLT. 10 KG;FERRETERIA;ACCESORIOS;7-PESADO;10;0;KG;71456;30;35098,36;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002001;ZSTO;CAMISA JEAN T.40 C LOGO;MR01;0223;;V1;1;HB;2;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;36492,76;;;ROPA;INDUMENTARIA;8-VARIOS;0,438;0;KG;565,5;30;36492,76;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002002;ZSTO;CAMISA JEAN T.42 C LOGO;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;54733,08;;;ROPA;INDUMENTARIA;8-VARIOS;0,492;0;KG;560;30;54733,09;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002004;ZSTO;CAMISA JEAN T.46 C LOGO;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;52875,45;;;ROPA;INDUMENTARIA;8-VARIOS;0,49;0;KG;640;30;52875,46;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002005;ZSTO;CAMISA JEAN T.48 C LOGO;MR01;0223;;V1;1;HB;2;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;37621,16;;;ROPA;INDUMENTARIA;8-VARIOS;0,495;0;KG;2378;30;37621,17;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002009;ZSTO;CAMISA JEAN T.56 C LOGO;MR01;0223;;V1;2;HB;3;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;912,99;;;ROPA;INDUMENTARIA;8-VARIOS;0,607;0;KG;3627;30;912,99;;1;;;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002013;ZSTO;PANTALON JEAN T.42;MR01;0223;;V1;2;HB;3;4;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;63421,24;;;ROPA;INDUMENTARIA;8-VARIOS;0,627;0;KG;3224;15;63421,25;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002015;ZSTO;PANTALON JEAN T.46;MR01;0223;;V1;2;HB;3;7;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;114207,8;;;ROPA;INDUMENTARIA;8-VARIOS;0,689;0;KG;2808;15;114207,82;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002016;ZSTO;PANTALON JEAN T.48;MR01;0223;;V1;2;HB;3;4;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;71052,44;;;ROPA;INDUMENTARIA;8-VARIOS;0,725;0;KG;2970;15;71052,43;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002017;ZSTO;PANTALON JEAN T.50;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;57089,79;;;ROPA;INDUMENTARIA;8-VARIOS;0,751;0;KG;4107,5;21;57089,8;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002018;ZSTO;PANTALON JEAN T.52;MR01;0223;;V1;1;HB;2;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;16455,59;;;ROPA;INDUMENTARIA;8-VARIOS;0,761;0;KG;3850;21;16455,59;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002021;ZSTO;PANTALON JEAN T.58;MR01;0223;;V1;2;HB;3;4;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;27242,6;;;ROPA;INDUMENTARIA;8-VARIOS;0,814;0;KG;4292;21;27242,62;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002022;ZSTO;PANTALON JEAN T.60;MR01;0223;;V1;1;HB;2;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;8754,14;;;ROPA;INDUMENTARIA;8-VARIOS;0,835;0;KG;3520;21;8754,14;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002043;ZSTO;CAMISETA PRIMERA PIEL T.S;MR01;0223;;V1;2;HB;3;4;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;34773,92;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,309;0;KG;1750;20;34773,94;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002044;ZSTO;CAMISETA PRIMERA PIEL T.M;MR01;0223;;V1;1;HB;2;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;24887,02;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,173;0;KG;1000;20;24887,02;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002045;ZSTO;CAMISETA PRIMERA PIEL T.L;MR01;0223;;V1;1;HB;2;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;27508,88;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,158;0;KG;1344;20;27508,88;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002046;ZSTO;CAMISETA PRIMERA PIEL T.XL;MR01;0223;;V1;1;HB;2;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;14487,87;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,181;0;KG;1056;20;14487,87;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002047;ZSTO;CAMISETA PRIMERA PIEL T.XXL;MR01;0223;;V1;1;HB;2;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;18522,12;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,17;0;KG;536,5;20;18522,13;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002048;ZSTO;CAMISETA PRIMERA PIEL T.XXXL;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;26676,63;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,24;0;KG;2200;20;26676,61;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002051;ZSTO;CAMPERA 2 PIEL T. L;MR01;0223;;V1;1;HB;2;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;17645,06;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,497;0;KG;7280;30;17645,06;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002053;ZSTO;CAMPERA 2 PIEL T. XXL;MR01;0223;;V1;2;HB;3;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;15610,89;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,606;0;KG;8640;30;15610,89;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002085;ZSTO;TRAJE DE LLUVIA T.XXXL;MR01;0223;;V1;2;HB;5;5;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;72454,7;;;ROPA;INDUMENTARIA;8-VARIOS;1,431;0;KG;2772;15;72454,68;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002086;ZSTO;TRAJE DE LLUVIA T.L;MR01;0223;;V1;2;HB;3;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;5187,26;;;ROPA;INDUMENTARIA;8-VARIOS;1,238;0;KG;3564;15;5187,26;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002087;ZSTO;TRAJE DE LLUVIA T.XL;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;36310,62;;;ROPA;INDUMENTARIA;8-VARIOS;1,657;0;KG;2574;15;36310,61;;;;1;;;1;;
